RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
414,André Silva,pt POR,DL,Real Sociedad,28-023,1995,2,0,31,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,3,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.47,0.47,0.47,Partidos
415,Rui Silva,pt POR,PO,Betis,29-295,1994,5,5,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
416,Unai Simón,es ESP,PO,Athletic Club,26-171,1997,14,14,1260,14.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
417,Daley Sinkgraven,nl NED,DF,Las Palmas,28-148,1995,4,3,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
418,Antonio Sivera,es ESP,PO,Alavés,27-110,1996,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
419,Rubén Sobrino,es ESP,CC,Cádiz,31-181,1992,11,2,373,4.1,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.2,5,9,16,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Partidos
420,Alex Sola,es ESP,DL,Alavés,24-173,1999,10,7,535,5.9,0,0,0,0,0,0,1,0,0.7,0.7,0.6,1.3,21,12,45,0.00,0.00,0.00,0.00,0.00,0.12,0.10,0.22,0.12,0.22,Partidos
421,Alex Sola,es ESP,"DF,CC",Real Sociedad,24-173,1999,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
422,Jhon Solis,co COL,CC,Girona,19-057,2004,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
423,David Soria,es ESP,PO,Getafe,30-239,1993,14,14,1260,14.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
424,Alberto Soro,es ESP,CC,Granada,24-265,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.51,Partidos
425,Hugo Sotelo,es ESP,CC,Celta Vigo,19-345,2003,7,3,271,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,9,19,6,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
426,Boubakary Soumaré,fr FRA,CC,Sevilla,24-275,1999,7,5,437,4.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,5,26,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Partidos
427,Djibril Sow,ch SUI,CC,Sevilla,26-296,1997,10,8,627,7.0,1,1,2,1,0,0,2,0,1.0,1.0,0.6,1.6,9,30,14,0.14,0.14,0.29,0.14,0.29,0.14,0.09,0.23,0.14,0.23,Partidos
428,Çağlar Söyüncü,tr TUR,DF,Atlético Madrid,27-190,1996,4,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
429,Carl Starfelt,se SWE,DF,Celta Vigo,28-181,1995,13,13,1170,13.0,1,0,1,1,0,0,2,0,1.1,1.1,0.1,1.3,1,18,0,0.08,0.00,0.08,0.08,0.08,0.09,0.01,0.10,0.09,0.10,Partidos
430,Jørgen Strand Larsen,no NOR,DL,Celta Vigo,23-296,2000,14,14,1069,11.9,4,0,4,4,0,0,1,0,4.6,4.6,0.6,5.2,16,8,50,0.34,0.00,0.34,0.34,0.34,0.39,0.05,0.44,0.39,0.44,Partidos
431,Cristhian Stuani,uy URU,DL,Girona,37-048,1986,14,5,513,5.7,3,1,4,3,0,0,4,0,4.0,4.0,0.5,4.6,2,2,16,0.53,0.18,0.70,0.53,0.70,0.71,0.10,0.81,0.71,0.81,Partidos
432,Álex Suárez,es ESP,DF,Las Palmas,30-256,1993,13,13,1107,12.3,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,12,42,6,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidos
433,Damián Suárez,uy URU,DF,Getafe,35-216,1988,12,12,1018,11.3,0,1,1,0,0,0,4,0,0.2,0.2,0.5,0.8,15,43,35,0.00,0.09,0.09,0.00,0.09,0.02,0.05,0.07,0.02,0.07,Partidos
434,Denis Suárez,es ESP,"CC,DL",Villarreal,29-327,1994,4,1,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,13,7,0.00,0.00,0.00,0.00,0.00,0.06,0.18,0.24,0.06,0.24,Partidos
435,Suso,es ESP,"DL,CC",Sevilla,30-010,1993,11,7,613,6.8,1,1,2,1,0,0,2,0,1.0,1.0,2.0,3.0,24,62,59,0.15,0.15,0.29,0.15,0.29,0.14,0.30,0.44,0.14,0.44,Partidos
436,Williot Swedberg,se SWE,"DL,CC",Celta Vigo,19-301,2004,6,0,53,0.6,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,1,5,1.70,0.00,1.70,1.70,1.70,0.50,0.00,0.50,0.50,0.50,Partidos
437,Mamadou Sylla,sn SEN,"DL,CC",Alavés,29-254,1994,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
438,Alexander Sørloth,no NOR,DL,Villarreal,27-359,1995,13,13,976,10.8,6,1,7,6,0,0,1,0,4.6,4.6,0.8,5.4,19,10,57,0.55,0.09,0.65,0.55,0.65,0.42,0.08,0.50,0.42,0.50,Partidos
439,Renato Tapia,pe PER,CC,Celta Vigo,28-124,1995,6,2,199,2.2,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,1,3,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Partidos
440,César Tárrega,es ESP,DF,Valencia,21-276,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
441,Aurélien Tchouaméni,fr FRA,"CC,DF",Real Madrid,23-306,2000,11,10,841,9.3,1,0,1,1,0,0,2,0,0.7,0.7,0.3,0.9,13,65,11,0.11,0.00,0.11,0.11,0.11,0.07,0.03,0.10,0.07,0.10,Partidos
442,Nahuel Tenaglia,ar ARG,"DF,DL",Alavés,27-281,1996,6,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,3,5,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Partidos
443,Marc-André ter Stegen,de GER,PO,Barcelona,31-213,1992,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
444,Ramón Terrats,es ESP,CC,Villarreal,23-042,2000,10,4,463,5.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,6,21,28,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Partidos
445,Kieran Tierney,sct SCO,DF,Real Sociedad,26-177,1997,4,4,231,2.6,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,4,7,3,0.00,0.39,0.39,0.00,0.39,0.00,0.06,0.06,0.00,0.06,Partidos
446,Raúl de Tomás,es ESP,DL,Rayo Vallecano,29-043,1994,11,7,552,6.1,0,2,2,0,0,0,3,0,1.1,1.1,1.2,2.3,9,11,33,0.00,0.33,0.33,0.00,0.33,0.17,0.19,0.37,0.17,0.37,Partidos
447,Pablo Torre,es ESP,"CC,DL",Girona,20-240,2003,9,0,139,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,6,14,7,0.00,0.00,0.00,0.00,0.00,0.27,0.23,0.50,0.27,0.50,Partidos
448,Raúl Torrente,es ESP,DF,Granada,22-079,2001,9,7,674,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,18,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
449,Ferrán Torres,es ESP,DL,Barcelona,23-273,2000,13,7,626,7.0,3,0,3,3,0,0,1,0,2.1,2.1,1.8,3.9,13,24,55,0.43,0.00,0.43,0.43,0.43,0.30,0.26,0.56,0.30,0.56,Partidos
450,Óliver Torres,es ESP,"CC,DL",Sevilla,29-019,1994,10,6,557,6.2,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.6,9,30,55,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
451,Lucas Torró,es ESP,CC,Osasuna,29-133,1994,11,10,842,9.4,0,0,0,0,0,0,3,0,0.8,0.8,0.0,0.9,0,23,4,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Partidos
452,Hamari Traoré,ml MLI,DF,Real Sociedad,31-306,1992,14,13,1091,12.1,0,2,2,0,0,0,4,0,0.1,0.1,1.0,1.0,23,58,25,0.00,0.16,0.16,0.00,0.16,0.00,0.08,0.09,0.00,0.09,Partidos
453,Óscar Trejo,ar ARG,"DL,CC",Rayo Vallecano,35-217,1988,13,8,596,6.6,0,0,0,0,0,0,2,0,0.5,0.5,0.5,1.0,11,48,26,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15,Partidos
454,Manu Trigueros,es ESP,"CC,DL",Villarreal,32-043,1991,4,1,124,1.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,10,5,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,Partidos
455,Viktor Tsyhankov,ua UKR,CC,Girona,26-014,1997,12,10,785,8.7,3,2,5,3,0,0,0,0,2.6,2.6,3.1,5.7,26,29,66,0.34,0.23,0.57,0.34,0.57,0.30,0.36,0.66,0.30,0.66,Partidos
456,Beñat Turrientes,es ESP,CC,Real Sociedad,21-302,2002,9,6,466,5.2,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.0,7,15,8,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.19,0.12,0.19,Partidos
457,Myrto Uzuni,al ALB,"DL,CC",Granada,28-182,1995,14,12,1023,11.4,5,0,5,3,2,2,1,0,4.9,3.3,0.9,4.1,10,7,41,0.44,0.00,0.44,0.26,0.26,0.43,0.08,0.50,0.29,0.36,Partidos
458,Óscar Valentín,es ESP,CC,Rayo Vallecano,29-101,1994,13,12,1097,12.2,1,0,1,1,0,0,3,1,1.0,1.0,0.4,1.4,10,49,6,0.08,0.00,0.08,0.08,0.08,0.08,0.03,0.11,0.08,0.11,Partidos
459,Martin Valjent,sk SVK,DF,Mallorca,27-353,1995,13,13,1125,12.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,5,22,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidos
460,Jesús Vallejo,es ESP,DF,Granada,26-328,1997,2,1,97,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
461,Álvaro Vallés,es ESP,PO,Las Palmas,26-127,1997,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
462,Federico Valverde,uy URU,CC,Real Madrid,25-130,1998,14,13,1114,12.4,1,2,3,1,0,0,1,0,1.5,1.5,2.7,4.1,50,85,41,0.08,0.16,0.24,0.08,0.24,0.12,0.22,0.33,0.12,0.33,Partidos
463,Siebe Van Der Heyden,be BEL,DF,Mallorca,25-183,1998,4,3,230,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidos
464,José Luis García Vayá,es ESP,CC,Valencia,25-110,1998,14,14,1232,13.7,2,0,2,0,2,2,2,0,1.9,0.3,1.6,1.9,15,93,21,0.15,0.00,0.15,0.00,0.00,0.14,0.12,0.26,0.02,0.14,Partidos
465,Jesus Vazquez,es ESP,"CC,DF",Valencia,20-331,2003,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
466,Kevin Vázquez,es ESP,DF,Celta Vigo,30-251,1993,5,5,331,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
467,Lucas Vázquez,es ESP,"DF,CC",Real Madrid,32-151,1991,10,1,176,2.0,0,1,1,0,0,0,0,0,0.2,0.1,0.8,0.9,8,8,24,0.00,0.51,0.51,0.00,0.51,0.09,0.40,0.49,0.03,0.43,Partidos
468,Gabriel Veiga,es ESP,DL,Celta Vigo,21-186,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
469,Mikel Vesga,es ESP,CC,Athletic Club,30-192,1993,11,10,838,9.3,2,1,3,0,2,2,1,0,2.0,0.5,1.1,1.6,5,49,10,0.21,0.11,0.32,0.00,0.11,0.22,0.12,0.34,0.05,0.17,Partidos
470,Nacho Vidal,es ESP,"DL,DF",Osasuna,28-309,1995,3,0,62,0.7,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,1,1.45,0.00,1.45,1.45,1.45,0.28,0.02,0.30,0.28,0.30,Partidos
471,Jonathan Viera,es ESP,"CC,DL",Las Palmas,34-039,1989,9,7,617,6.9,2,1,3,0,2,2,1,0,2.3,0.7,1.0,1.7,26,65,37,0.29,0.15,0.44,0.00,0.15,0.33,0.14,0.47,0.10,0.24,Partidos
472,Asier Villalibre,es ESP,DL,Athletic Club,26-060,1997,7,0,147,1.6,1,1,2,1,0,0,0,0,0.8,0.8,0.9,1.6,5,5,10,0.61,0.61,1.22,0.61,1.22,0.48,0.53,1.01,0.48,1.01,Partidos
473,Gonzalo Villar,es ESP,CC,Granada,25-251,1998,13,7,652,7.2,1,3,4,1,0,0,4,0,1.1,1.1,1.0,2.1,8,29,5,0.14,0.41,0.55,0.14,0.55,0.15,0.14,0.29,0.15,0.29,Partidos
474,Iván Villar,es ESP,PO,Celta Vigo,26-143,1997,10,10,834,9.3,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
475,Ricardo Visus,es ESP,DF,Betis,22-219,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
476,Daniel Vivian,es ESP,DF,Athletic Club,24-137,1999,14,14,1244,13.8,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.1,10,53,2,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.08,0.03,0.08,Partidos
477,Shon Weissman,il ISR,DL,Granada,27-288,1996,4,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Partidos
478,Iñaki Williams,gh GHA,DL,Athletic Club,29-167,1994,14,14,1229,13.7,6,3,9,6,0,0,2,0,4.6,4.6,4.4,9.0,55,29,139,0.44,0.22,0.66,0.44,0.66,0.33,0.32,0.66,0.33,0.66,Partidos
479,Nico Williams,es ESP,DL,Athletic Club,21-140,2002,11,11,802,8.9,1,5,6,1,0,0,1,0,2.7,2.7,3.1,5.8,50,22,94,0.11,0.56,0.67,0.11,0.67,0.30,0.35,0.65,0.30,0.65,Partidos
480,Axel Witsel,be BEL,DF,Atlético Madrid,34-321,1989,12,11,1009,11.2,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.1,6,39,1,0.09,0.00,0.09,0.09,0.09,0.07,0.03,0.10,0.07,0.10,Partidos
481,Xeber,es ESP,"DL,CC",Alavés,26-156,1997,8,3,272,3.0,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,5,4,27,0.00,0.00,0.00,0.00,0.00,0.12,0.20,0.32,0.12,0.32,Partidos
482,Lamine Yamal,es ESP,"DL,DF",Barcelona,16-139,2007,14,7,718,8.0,1,1,2,1,0,0,1,0,2.1,2.1,2.0,4.1,38,19,97,0.13,0.13,0.25,0.13,0.25,0.26,0.25,0.51,0.26,0.51,Partidos
483,Roman Yaremchuk,ua UKR,DL,Valencia,28-002,1995,8,2,178,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,7,12,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15,Partidos
484,Arsen Zakharyan,ru RUS,"CC,DL",Real Sociedad,20-187,2003,8,2,207,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,1,6,14,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.23,0.06,0.23,Partidos
485,Joseba Zaldúa,es ESP,DF,Cádiz,31-158,1992,2,2,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
486,Bryan Zaragoza,es ESP,"CC,DL",Granada,22-218,2001,13,10,937,10.4,5,2,7,4,1,1,5,0,2.7,2.0,2.0,3.9,58,14,68,0.48,0.19,0.67,0.38,0.58,0.26,0.19,0.45,0.19,0.38,Partidos
487,Igor Zubeldia,es ESP,DF,Real Sociedad,26-244,1997,13,12,1081,12.0,0,0,0,0,0,0,6,0,0.2,0.2,0.6,0.8,7,51,0,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06,Partidos
488,Martín Zubimendi,es ESP,CC,Real Sociedad,24-300,1999,14,12,1158,12.9,2,1,3,2,0,0,2,0,1.2,1.2,1.0,2.2,15,65,10,0.16,0.08,0.23,0.16,0.23,0.10,0.08,0.17,0.10,0.17,Partidos
